id	text	lemma	sent	source	pos	mother	rel
16605	demokratische	demokratische	742	t_01-09-05_92	ADJA	16606	nk
16606	Organe	Organ	742	t_01-09-05_92	NE	16608	oa
16607	zu	zu	742	t_01-09-05_92	PTKZU	16608	pm
16608	untergraben	untergraben	742	t_01-09-05_92	VVINF	16601	mo
16609	.	.	742	t_01-09-05_92	$.	16588	punct
16610	Ich	Ich	743	t_01-09-05_93	PPER	16611	sb
16611	bedauere	bedauern	743	t_01-09-05_93	VVFIN	16611	ROOT
16612	,	,	743	t_01-09-05_93	$,	16611	punct
16613	dass	dass	743	t_01-09-05_93	KOUS	16626	cp
16614	ich	ich	743	t_01-09-05_93	PPER	16626	sb
16615	die	der	743	t_01-09-05_93	ART	16616	nk
16616	Forderung	Forderung	743	t_01-09-05_93	NN	16625	oa
16617	nach	nach	743	t_01-09-05_93	APPR	16616	mnr
16618	Einmütigkeit	Einmütigkeit	743	t_01-09-05_93	NN	16617	nk
16619	des	der	743	t_01-09-05_93	ART	16620	nk
16620	Parlaments	Parlament	743	t_01-09-05_93	NN	16618	ag
16621	zu	zu	743	t_01-09-05_93	APPR	16616	mnr
16622	diesem	dies	743	t_01-09-05_93	PDAT	16623	nk
16623	Bericht	Bericht	743	t_01-09-05_93	NN	16621	nk
16624	nicht	nicht	743	t_01-09-05_93	PTKNEG	16626	ng
16625	unterstützen	unterstützen	743	t_01-09-05_93	VVINF	16626	oc
16626	konnte	können	743	t_01-09-05_93	VMFIN	16611	oc
16627	.	.	743	t_01-09-05_93	$.	16611	punct
16628	Für	Für	744	t_01-09-05_93	APPR	16649	mo
16629	mich	sich	744	t_01-09-05_93	PPER	16628	nk
16630	als	als	744	t_01-09-05_93	APPR	16629	mnr
16631	Grüne	grün	744	t_01-09-05_93	NN	16630	nk
16632	hat	haben	744	t_01-09-05_93	VAFIN	16632	ROOT
16633	die	der	744	t_01-09-05_93	ART	16634	nk
16634	Gewaltlosigkeit	Gewaltlosigkeit	744	t_01-09-05_93	NN	16632	sb
16635	in	in	744	t_01-09-05_93	APPR	16632	mo
16636	allen	alle	744	t_01-09-05_93	PIAT	16637	nk
16637	Bereichen	Bereich	744	t_01-09-05_93	NN	16635	nk
16638	Vorrang	Vorrang	744	t_01-09-05_93	NN	16632	oa
16639	,	,	744	t_01-09-05_93	$,	16632	punct
16640	und	und	744	t_01-09-05_93	KON	16632	cd
16641	ich	ich	744	t_01-09-05_93	PPER	16642	sb
16642	glaube	glauben	744	t_01-09-05_93	VVFIN	16640	cj
16643	,	,	744	t_01-09-05_93	$,	16642	punct
16644	dass	dass	744	t_01-09-05_93	KOUS	16649	cp
16645	es	ich	744	t_01-09-05_93	PPER	16649	ep
16646	keine	kein	744	t_01-09-05_93	PIAT	16647	nk
16647	Rechtfertigung	Rechtfertigung	744	t_01-09-05_93	NN	16649	oa
16648	dafür	dafür	744	t_01-09-05_93	PROAV	16647	mnr
16649	gibt	geben	744	t_01-09-05_93	VVFIN	16642	oc
16650	,	,	744	t_01-09-05_93	$,	16649	punct
16651	Gewalt	Gewalt	744	t_01-09-05_93	NN	16654	oa
16652	als	als	744	t_01-09-05_93	APPR	16654	mo
16653	Mittel	mitteln	744	t_01-09-05_93	NN	16652	nk
16654	einzusetzen	einsetzen	744	t_01-09-05_93	VVIZU	16628	re
16655	,	,	744	t_01-09-05_93	$,	16654	punct
16656	um	um	744	t_01-09-05_93	KOUI	16662	cp
16657	Veränderungen	Veränderung	744	t_01-09-05_93	NN	16662	oa
16658	in	in	744	t_01-09-05_93	APPR	16657	mnr
16659	einem	einer	744	t_01-09-05_93	ART	16661	nk
16660	demokratischen	demokratisch	744	t_01-09-05_93	ADJA	16661	nk
16661	Staat	Staat	744	t_01-09-05_93	NN	16658	nk
16662	herbeizuführen	herbeiführen	744	t_01-09-05_93	VVIZU	16654	mo
16663	.	.	744	t_01-09-05_93	$.	16632	punct
16664	Die	Die	745	t_01-09-05_93	ART	16665	nk
16665	Beteiligung	Beteiligung	745	t_01-09-05_93	NN	16668	sb
16666	an	an	745	t_01-09-05_93	APPR	16665	op
16667	Wahlen	Wahl	745	t_01-09-05_93	NN	16666	nk
16668	ist	sein	745	t_01-09-05_93	VAFIN	16668	ROOT
16669	eine	einen	745	t_01-09-05_93	ART	16670	nk
16670	Möglichkeit	Möglichkeit	745	t_01-09-05_93	NN	16668	pd
16671	,	,	745	t_01-09-05_93	$,	16670	punct
16672	um	um	745	t_01-09-05_93	KOUI	16675	cp
16673	Veränderungen	Veränderung	745	t_01-09-05_93	NN	16675	oa
16674	zu	zu	745	t_01-09-05_93	PTKZU	16675	pm
16675	bewirken	bewirken	745	t_01-09-05_93	VVINF	16670	mnr
16676	,	,	745	t_01-09-05_93	$,	16675	punct
16677	Gewalt	Gewalt	745	t_01-09-05_93	NN	16668	pd
16678	dagegen	dagegen	745	t_01-09-05_93	PROAV	16677	mnr
16679	nicht	nicht	745	t_01-09-05_93	PTKNEG	16668	ng
16680	.	.	745	t_01-09-05_93	$.	16668	punct
16681	Ich	Ich	746	t_01-09-05_93	PPER	16682	sb
16682	begrüße	begrüßen	746	t_01-09-05_93	VVFIN	16682	ROOT
16683	die	der	746	t_01-09-05_93	ART	16684	nk
16684	Klarstellungen	Klarstellungen	746	t_01-09-05_93	NN	16682	oa
16685	in	in	746	t_01-09-05_93	APPR	16684	mnr
16686	Buchstabe	Buchstabe	746	t_01-09-05_93	NN	16685	nk
16687	T	T	746	t_01-09-05_93	NE	16686	nk
16688	in	in	746	t_01-09-05_93	APPR	16682	mo
16689	Bezug	Bezug	746	t_01-09-05_93	NN	16688	nk
16690	auf	auf	746	t_01-09-05_93	APPR	16689	op
16691	die	der	746	t_01-09-05_93	ART	16692	nk
16692	Drittstaaten	Drittstaaten	746	t_01-09-05_93	NN	16690	nk
16693	.	.	746	t_01-09-05_93	$.	16682	punct
16694	Meine	Meine	747	t_01-09-05_93	PPOSAT	16695	nk
16695	Neinstimme	Neinstimme	747	t_01-09-05_93	NN	16696	sb
16696	darf	dürfen	747	t_01-09-05_93	VMFIN	16696	ROOT
16697	nicht	nicht	747	t_01-09-05_93	PTKNEG	16696	ng
16698	als	als	747	t_01-09-05_93	APPR	16703	mo
16699	Unterstützung	Unterstützung	747	t_01-09-05_93	NN	16698	nk
16700	für	für	747	t_01-09-05_93	APPR	16699	mnr
16701	den	der	747	t_01-09-05_93	ART	16702	nk
16702	Terrorismus	Terrorismus	747	t_01-09-05_93	NN	16700	nk
16703	gewertet	werten	747	t_01-09-05_93	VVPP	16704	oc
16704	werden	werden	747	t_01-09-05_93	VAINF	16696	oc
16705	.	.	747	t_01-09-05_93	$.	16696	punct
16706	Ausschlaggebend	Ausschlaggebend	748	t_01-09-05_93	ADJD	16710	pd
16707	für	für	748	t_01-09-05_93	APPR	16706	mo
16708	meine	meinen	748	t_01-09-05_93	PPOSAT	16709	nk
16709	Entscheidung	Entscheidung	748	t_01-09-05_93	NN	16707	nk
16710	war	sein	748	t_01-09-05_93	VAFIN	16710	ROOT
16711	ein	einen	748	t_01-09-05_93	ART	16715	nk
16712	einziger	einzig	748	t_01-09-05_93	ADJA	16715	nk
16713	sehr	sehr	748	t_01-09-05_93	ADV	16714	mo
16714	wichtiger	wichtig	748	t_01-09-05_93	ADJA	16715	nk
16715	Faktor	Faktor	748	t_01-09-05_93	NN	16710	pd
16716	.	.	748	t_01-09-05_93	$.	16710	punct
16717	Dieser	Dieser	749	t_01-09-05_93	PDAT	16718	nk
16718	Faktor	Faktor	749	t_01-09-05_93	NN	16719	sb
16719	betrifft	betreffen	749	t_01-09-05_93	VVFIN	16719	ROOT
16720	die	der	749	t_01-09-05_93	ART	16722	nk
16721	gegenseitige	gegenseitige	749	t_01-09-05_93	ADJA	16722	nk
16722	Anerkennung	Anerkennung	749	t_01-09-05_93	NN	16719	oa
16723	von	von	749	t_01-09-05_93	APPR	16722	pg
16724	Entscheidungen	Entscheidung	749	t_01-09-05_93	NN	16723	nk
16725	in	in	749	t_01-09-05_93	APPR	16724	mnr
16726	Strafsachen	Strafsache	749	t_01-09-05_93	NE	16725	nk
16727	.	.	749	t_01-09-05_93	$.	16719	punct
16728	Solange	Solange	750	t_01-09-05_93	KOUS	16737	cp
16729	es	ich	750	t_01-09-05_93	PPER	16737	ep
16730	keine	kein	750	t_01-09-05_93	PIAT	16733	nk
16731	vereinbarten	vereinbart	750	t_01-09-05_93	ADJA	16733	nk
16732	gemeinsamen	gemeinsam	750	t_01-09-05_93	ADJA	16733	nk
16733	Mindeststandards	Mindeststandards	750	t_01-09-05_93	NN	16737	oa
16734	für	für	750	t_01-09-05_93	APPR	16733	mnr
16735	das	der	750	t_01-09-05_93	ART	16736	nk
16736	Verfahrensrecht	Verfahrensrecht	750	t_01-09-05_93	NN	16734	nk
16737	gibt	geben	750	t_01-09-05_93	VVFIN	16739	mo
16738	,	,	750	t_01-09-05_93	$,	16739	punct
16739	sollten	sollen	750	t_01-09-05_93	VMFIN	16739	ROOT
16740	diese	dies	750	t_01-09-05_93	PDAT	16741	nk
16741	Vorschläge	Vorschlag	750	t_01-09-05_93	NN	16739	sb
16742	nicht	nicht	750	t_01-09-05_93	PTKNEG	16739	ng
16743	umgesetzt	umsetzen	750	t_01-09-05_93	VVPP	16744	oc
16744	werden	werden	750	t_01-09-05_93	VAINF	16739	oc
16745	.	.	750	t_01-09-05_93	$.	16739	punct
16746	Wir	Wir	751	t_01-09-05_93	PPER	16747	sb
16747	dürfen	dürfen	751	t_01-09-05_93	VMFIN	16747	ROOT
16748	nicht	nicht	751	t_01-09-05_93	PTKNEG	16747	ng
16749	zulassen	zulassen	751	t_01-09-05_93	VVINF	16747	oc
16750	,	,	751	t_01-09-05_93	$,	16749	punct
16751	dass	dass	751	t_01-09-05_93	KOUS	16773	cp
16752	der	der	751	t_01-09-05_93	ART	16753	nk
16753	Kampf	Kampf	751	t_01-09-05_93	NN	16773	sb
16754	gegen	gegen	751	t_01-09-05_93	APPR	16753	mnr
16755	den	der	751	t_01-09-05_93	ART	16756	nk
16756	Terrorismus	Terrorismus	751	t_01-09-05_93	NN	16754	nk
16757	zur	zur	751	t_01-09-05_93	APPRART	16756	mnr
16758	Unterminierung	Unterminierung	751	t_01-09-05_93	NN	16757	nk
16759	der	der	751	t_01-09-05_93	ART	16760	nk
16760	Rechtsverfahren	Rechtsverfahren	751	t_01-09-05_93	NN	16758	ag
16761	und	und	751	t_01-09-05_93	KON	16758	cd
16762	demokratischen	demokratisch	751	t_01-09-05_93	ADJA	16763	nk
16763	Überwachungsmechanismen	Überwachungsmechanismen	751	t_01-09-05_93	NN	16761	cj
16764	,	,	751	t_01-09-05_93	$,	16763	punct
16765	die	der	751	t_01-09-05_93	PRELS	16771	sb
16766	sich	sich	751	t_01-09-05_93	PRF	16771	oa
16767	von	von	751	t_01-09-05_93	APPR	16771	op
16768	Mitgliedstaat	Mitgliedstaat	751	t_01-09-05_93	NN	16767	nk
16769	zu	zu	751	t_01-09-05_93	APPR	16771	op
16770	Mitgliedstaat	Mitgliedstaat	751	t_01-09-05_93	NN	16769	nk
16771	unterscheiden	unterscheiden	751	t_01-09-05_93	VVINF	16763	rc
16772	,	,	751	t_01-09-05_93	$,	16773	punct
16773	führt	führen	751	t_01-09-05_93	VVFIN	16749	oc
16774	.	.	751	t_01-09-05_93	$.	16747	punct
16775	Das	Das	752	t_01-09-05_93	ART	16776	nk
16776	Parlament	Parlament	752	t_01-09-05_93	NN	16777	sb
16777	hat	haben	752	t_01-09-05_93	VAFIN	16777	ROOT
16778	den	der	752	t_01-09-05_93	ART	16779	nk
16779	Änderungsantrag	Änderungsantrag	752	t_01-09-05_93	NN	16781	oa
16780	1	1	752	t_01-09-05_93	CARD	16779	nk
16781	abgelehnt	ablehnen	752	t_01-09-05_93	VVPP	16777	oc
16782	,	,	752	t_01-09-05_93	$,	16781	punct
16783	in	in	752	t_01-09-05_93	APPR	16789	mo
16784	dem	der	752	t_01-09-05_93	PRELS	16783	nk
16785	die	der	752	t_01-09-05_93	ART	16786	nk
16786	Schaffung	Schaffung	752	t_01-09-05_93	NN	16790	sb
16787	dieser	dies	752	t_01-09-05_93	PDAT	16788	nk
16788	Mindeststandards	Mindeststandards	752	t_01-09-05_93	NN	16786	ag
16789	gefordert	fordern	752	t_01-09-05_93	VVPP	16790	oc
16790	wurde	werden	752	t_01-09-05_93	VAFIN	16779	rc
16791	.	.	752	t_01-09-05_93	$.	16777	punct
16792	Ich	Ich	753	t_01-09-05_93	PPER	16793	sb
16793	kann	können	753	t_01-09-05_93	VMFIN	16793	ROOT
16794	darüber	darüber	753	t_01-09-05_93	PROAV	16793	mo
16795	hinaus	hinaus	753	t_01-09-05_93	APZR	16794	ac
16796	ein	einen	753	t_01-09-05_93	ART	16798	nk
16797	gewisses	gewiß	753	t_01-09-05_93	ADJA	16798	nk
16798	Unbehagen	Unbehagen	753	t_01-09-05_93	NN	16807	oa
16799	im	im	753	t_01-09-05_93	APPRART	16798	mnr
16800	Hinblick	Hinblick	753	t_01-09-05_93	NN	16799	nk
16801	auf	auf	753	t_01-09-05_93	APPR	16800	mnr
16802	die	der	753	t_01-09-05_93	ART	16803	nk
16803	Unterstützung	Unterstützung	753	t_01-09-05_93	NN	16801	nk
16804	eines	ein	753	t_01-09-05_93	ART	16805	nk
16805	Berichts	Bericht	753	t_01-09-05_93	NN	16803	ag
16806	nicht	nicht	753	t_01-09-05_93	PTKNEG	16793	ng
16807	verhehlen	verhehlen	753	t_01-09-05_93	VVINF	16793	oc
16808	,	,	753	t_01-09-05_93	$,	16807	punct
16809	in	in	753	t_01-09-05_93	APPR	16830	mo
16810	dem	der	753	t_01-09-05_93	ART	16809	nk
16811	bestimmte	bestimmen	753	t_01-09-05_93	ADJA	16812	nk
16812	Themen	Thema	753	t_01-09-05_93	NN	16831	sb
16813	wie	wie	753	t_01-09-05_93	KOKOM	16815	cm
16814	der	der	753	t_01-09-05_93	ART	16815	nk
16815	Staatsterrorismus	Staatsterrorismus	753	t_01-09-05_93	NN	16812	cc
16816	oder	oder	753	t_01-09-05_93	KON	16815	cd
16817	das	der	753	t_01-09-05_93	ART	16818	nk
16818	Verbot	Verbot	753	t_01-09-05_93	NN	16816	cj
16819	bestimmter	bestimmt	753	t_01-09-05_93	ADJA	16820	nk
16820	Organisationen	Organisation	753	t_01-09-05_93	NN	16818	ag
16821	,	,	753	t_01-09-05_93	$,	16820	punct
16822	die	der	753	t_01-09-05_93	PRELS	16826	sb
16823	in	in	753	t_01-09-05_93	APPR	16826	mo
16824	Drittländern	Drittländern	753	t_01-09-05_93	NN	16823	nk
16825	aktiv	aktiv	753	t_01-09-05_93	ADJD	16826	pd
16826	sind	sein	753	t_01-09-05_93	VAFIN	16820	rc
16827	,	,	753	t_01-09-05_93	$,	16830	punct
16828	ebenso	ebenso	753	t_01-09-05_93	ADV	16829	mo
16829	wenig	wenig	753	t_01-09-05_93	ADV	16830	mo
16830	erwähnt	erwähnen	753	t_01-09-05_93	VVPP	16831	oc
16831	werden	werden	753	t_01-09-05_93	VAINF	16792	rc
16832	wie	wie	753	t_01-09-05_93	KOKOM	16834	cm
16833	die	der	753	t_01-09-05_93	ART	16834	nk
16834	Grundlage	Grundlage	753	t_01-09-05_93	NN	16830	mo
16835	für	für	753	t_01-09-05_93	APPR	16834	mnr
16836	solche	solche	753	t_01-09-05_93	PIAT	16837	nk
16837	Entscheidungen	Entscheidung	753	t_01-09-05_93	NN	16835	nk
16838	und	und	753	t_01-09-05_93	KON	16837	cd
16839	eine	einen	753	t_01-09-05_93	ART	16840	nk
16840	Definition	Definition	753	t_01-09-05_93	NN	16838	cj
16841	des	der	753	t_01-09-05_93	ART	16843	nk
16842	""""	""""	753	t_01-09-05_93	$.	16843	punct
16843	Umweltterrorismus	Umweltterrorismus	753	t_01-09-05_93	NN	16840	ag
16844	""""	""""	753	t_01-09-05_93	$.	16811	punct
16845	ebenfalls	ebenfalls	753	t_01-09-05_93	ADV	16846	mo
16846	fehlt	fehlen	753	t_01-09-05_93	VVFIN	16831	oc
16847	.	.	753	t_01-09-05_93	$.	16793	punct
16848	Der	Der	754	t_01-09-05_93	ART	16850	nk
16849	ausschlaggebende	ausschlaggebend	754	t_01-09-05_93	ADJA	16850	nk
16850	Faktor	Faktor	754	t_01-09-05_93	NN	16857	sb
16851	für	für	754	t_01-09-05_93	APPR	16850	mnr
16852	mein	meinen	754	t_01-09-05_93	PPOSAT	16853	nk
16853	Nein	Nein	754	t_01-09-05_93	NN	16851	nk
16854	bei	bei	754	t_01-09-05_93	APPR	16853	mnr
16855	der	der	754	t_01-09-05_93	ART	16856	nk
16856	Abstimmung	Abstimmung	754	t_01-09-05_93	NN	16854	nk
16857	war	sein	754	t_01-09-05_93	VAFIN	16857	ROOT
16858	jedoch	jedoch	754	t_01-09-05_93	ADV	16857	mo
16859	,	,	754	t_01-09-05_93	$,	16857	punct
16860	dass	dass	754	t_01-09-05_93	KOUS	16868	cp
16861	die	der	754	t_01-09-05_93	ART	16862	nk
16862	Festlegung	Festlegung	754	t_01-09-05_93	NN	16868	sb
16863	von	von	754	t_01-09-05_93	APPR	16862	pg
16864	Mindestvorschriften	Mindestvorschriften	754	t_01-09-05_93	NN	16863	nk
16865	keine	kein	754	t_01-09-05_93	PIAT	16866	nk
16866	Mehrheit	Mehrheit	754	t_01-09-05_93	NN	16867	oa
16867	gefunden	finden	754	t_01-09-05_93	VVPP	16868	oc
16868	hat	haben	754	t_01-09-05_93	VAFIN	16857	sb
16869	.	.	754	t_01-09-05_93	$.	16857	punct
16870	Ich	Ich	755	t_01-09-05_94	PPER	16871	sb
16871	habe	habe	755	t_01-09-05_94	VAFIN	16871	ROOT
16872	für	für	755	t_01-09-05_94	APPR	16875	mo
16873	diese	dies	755	t_01-09-05_94	PDAT	16874	nk
16874	Reform	Reform	755	t_01-09-05_94	NN	16872	nk
16875	gestimmt	stimmen	755	t_01-09-05_94	VVPP	16871	oc
16876	,	,	755	t_01-09-05_94	$,	16875	punct
16877	obwohl	obwohl	755	t_01-09-05_94	KOUS	16888	cp
16878	ich	ich	755	t_01-09-05_94	PPER	16888	sb
16879	zahlreiche	zahlreiche	755	t_01-09-05_94	ADJA	16880	nk
16880	Bedenken	Bedenken	755	t_01-09-05_94	NN	16888	oa
16881	in	in	755	t_01-09-05_94	APPR	16880	mnr
16882	Bezug	Bezug	755	t_01-09-05_94	NN	16881	nk
16883	auf	auf	755	t_01-09-05_94	APPR	16882	op
16884	die	der	755	t_01-09-05_94	ART	16885	nk
16885	Wirkung	Wirkung	755	t_01-09-05_94	NN	16883	nk
16886	einiger	einig	755	t_01-09-05_94	PIAT	16887	nk
16887	Empfehlungen	Empfehlung	755	t_01-09-05_94	NN	16885	ag
16888	habe	habe	755	t_01-09-05_94	VAFIN	16875	mo
16889	.	.	755	t_01-09-05_94	$.	16871	punct
16890	Ich	Ich	756	t_01-09-05_94	PPER	16891	sb
16891	habe	habe	756	t_01-09-05_94	VAFIN	16891	ROOT
16892	dem	der	756	t_01-09-05_94	ART	16893	nk
16893	Bericht	Bericht	756	t_01-09-05_94	NN	16897	da
16894	in	in	756	t_01-09-05_94	APPR	16897	mo
16895	der	der	756	t_01-09-05_94	ART	16896	nk
16896	Hoffnung	Hoffnung	756	t_01-09-05_94	NN	16894	nk
16897	zugestimmt	zustimmen	756	t_01-09-05_94	VVPP	16891	oc
16898	,	,	756	t_01-09-05_94	$,	16897	punct
16899	dass	dass	756	t_01-09-05_94	KOUS	16911	cp
16900	die	der	756	t_01-09-05_94	ART	16901	nk
16901	Mitgliedstaaten	Mitgliedstaaten	756	t_01-09-05_94	NN	16911	sb
16902	bei	bei	756	t_01-09-05_94	APPR	16910	mo
16903	der	der	756	t_01-09-05_94	ART	16904	nk
16904	Ausrottung	Ausrottung	756	t_01-09-05_94	NN	16902	nk
16905	von	von	756	t_01-09-05_94	APPR	16904	pg
16906	Gewalt	Gewalt	756	t_01-09-05_94	NN	16905	nk
16907	und	und	756	t_01-09-05_94	KON	16906	cd
16908	Terrorismus	Terrorismus	756	t_01-09-05_94	NN	16907	cj
16909	umfassend	umfassen	756	t_01-09-05_94	ADJD	16910	mo
16910	zusammenarbeiten	zusammenarbeiten	756	t_01-09-05_94	VVINF	16911	oc
16911	werden	werden	756	t_01-09-05_94	VAINF	16897	oc
16912	.	.	756	t_01-09-05_94	$.	16891	punct
16913	Die	Die	757	t_01-09-05_94	ART	16914	nk
16914	Ulster	Ulster	757	t_01-09-05_94	NN	16916	sb
16915	Unionists	Unionists	757	t_01-09-05_94	NN	16914	nk
16916	leisten	leisten	757	t_01-09-05_94	VVFIN	16916	ROOT
16917	seit	seit	757	t_01-09-05_94	APPR	16916	mo
16918	Jahrzehnten	Jahrzehnt	757	t_01-09-05_94	NN	16917	nk
16919	Widerstand	Widerstand	757	t_01-09-05_94	NN	16916	oa
16920	gegen	gegen	757	t_01-09-05_94	APPR	16919	mnr
16921	die	der	757	t_01-09-05_94	ART	16922	nk
16922	Gewalt	Gewalt	757	t_01-09-05_94	NN	16920	nk
16923	und	und	757	t_01-09-05_94	KON	16916	cd
16924	werden	werden	757	t_01-09-05_94	VAFIN	16923	cj
16925	dies	dies	757	t_01-09-05_94	PDS	16928	oa
16926	auch	auch	757	t_01-09-05_94	ADV	16928	mo
16927	zukünftig	zukünftig	757	t_01-09-05_94	ADJD	16928	mo
16928	tun	tun	757	t_01-09-05_94	VVINF	16924	oc
16929	.	.	757	t_01-09-05_94	$.	16916	punct
16930	Mit	Mit	758	t_01-09-05_94	APPR	16948	mo
16931	der	der	758	t_01-09-05_94	ART	16932	nk
16932	Festnahme	Festnahme	758	t_01-09-05_94	NN	16930	nk
16933	von	von	758	t_01-09-05_94	APPR	16932	pg
16934	drei	drei	758	t_01-09-05_94	CARD	16935	nk
16935	IRA-Aktivisten	IRA-Aktivisten	758	t_01-09-05_94	NN	16933	nk
16936	in	in	758	t_01-09-05_94	APPR	16932	mnr
16937	Kolumbien	Kolumbien	758	t_01-09-05_94	NE	16936	nk
16938	ist	sein	758	t_01-09-05_94	VAFIN	16938	ROOT
16939	uns	sich	758	t_01-09-05_94	PPER	16948	da
16940	die	der	758	t_01-09-05_94	ART	16942	nk
16941	globale	global	758	t_01-09-05_94	ADJA	16942	nk
16942	Vernetzung	Vernetzung	758	t_01-09-05_94	NN	16938	sb
16943	der	der	758	t_01-09-05_94	ART	16944	nk
16944	Terroristen	Terrorist	758	t_01-09-05_94	NN	16942	ag
16945	vor	vor	758	t_01-09-05_94	APPR	16947	mo
16946	Augen	Auge	758	t_01-09-05_94	NN	16945	nk
16947	geführt	führen	758	t_01-09-05_94	VVPP	16948	oc
16948	worden	werden	758	t_01-09-05_94	VAPP	16938	oc
16949	.	.	758	t_01-09-05_94	$.	16938	punct
16950	Dies	Dies	759	t_01-09-05_94	PDS	16951	sb
16951	zeigt	zeigen	759	t_01-09-05_94	VVFIN	16951	ROOT
16952	,	,	759	t_01-09-05_94	$,	16951	punct
16953	wie	wie	759	t_01-09-05_94	PWAV	16954	mo
16954	weit	weit	759	t_01-09-05_94	ADJD	16963	mo
16955	sich	sich	759	t_01-09-05_94	PRF	16963	oa
16956	der	der	759	t_01-09-05_94	ART	16957	nk
16957	Terrorismus	Terrorismus	759	t_01-09-05_94	NN	16964	sb
16958	und	und	759	t_01-09-05_94	KON	16957	cd
16959	der	der	759	t_01-09-05_94	ART	16960	nk
16960	Einfluss	Einfluss	759	t_01-09-05_94	NN	16958	cj
16961	des	der	759	t_01-09-05_94	ART	16962	nk
16962	Terrorismus	Terrorismus	759	t_01-09-05_94	NN	16960	ag
16963	ausgebreitet	ausbreiten	759	t_01-09-05_94	VVPP	16964	oc
16964	haben	haben	759	t_01-09-05_94	VAFIN	16951	oc
16965	.	.	759	t_01-09-05_94	$.	16951	punct
16966	Bericht	Bericht	760	t_01-09-05_94	NN	16966	ROOT
16967	Ruffolo	Ruffolo	760	t_01-09-05_94	NE	16966	nk
16968	(	(	760	t_01-09-05_94	$(	16969	punct
16969	A5-0281/	A5-0281/	760	t_01-09-05_94	APPR	16966	par
16970	2001	2001	760	t_01-09-05_94	CARD	16969	nk
16971	)	)	760	t_01-09-05_94	$(	16969	punct
16972	Eine	Eine	761	t_01-09-05_98	ART	16975	nk
16973	verstärkte	verstärken	761	t_01-09-05_98	ADJA	16975	nk
16974	kulturelle	kulturelle	761	t_01-09-05_98	ADJA	16975	nk
16975	Zusammenarbeit	Zusammenarbeit	761	t_01-09-05_98	NN	16979	sb
16976	auf	auf	761	t_01-09-05_98	APPR	16975	mnr
16977	europäischer	europäisch	761	t_01-09-05_98	ADJA	16978	nk
16978	Ebene	Ebene	761	t_01-09-05_98	NN	16976	nk
16979	ist	sein	761	t_01-09-05_98	VAFIN	16979	ROOT
16980	begrüßens-	begrüßens-	761	t_01-09-05_98	TRUNC	16981	cj
16981	und	und	761	t_01-09-05_98	KON	16982	cd
16982	wünschenswert	wünschenswert	761	t_01-09-05_98	ADJD	16979	pd
16983	.	.	761	t_01-09-05_98	$.	16979	punct
16984	Ich	Ich	762	t_01-09-05_98	PPER	16985	sb
16985	habe	habe	762	t_01-09-05_98	VAFIN	16985	ROOT
16986	für	für	762	t_01-09-05_98	APPR	16990	mo
16987	den	der	762	t_01-09-05_98	ART	16988	nk
16988	Bericht	Bericht	762	t_01-09-05_98	NN	16986	nk
16989	Ruffolo	Ruffolo	762	t_01-09-05_98	NE	16988	nk
16990	gestimmt	stimmen	762	t_01-09-05_98	VVPP	16985	oc
16991	,	,	762	t_01-09-05_98	$,	16985	punct
16992	denn	denn	762	t_01-09-05_98	KON	16985	cd
16993	ich	ich	762	t_01-09-05_98	PPER	16994	sb
16994	bin	sein	762	t_01-09-05_98	VAFIN	16992	cj
16995	überzeugt	überzeugen	762	t_01-09-05_98	VVPP	16994	pd
16996	,	,	762	t_01-09-05_98	$,	16995	punct
16997	dass	dass	762	t_01-09-05_98	KOUS	17005	cp
16998	eine	einen	762	t_01-09-05_98	ART	17001	nk
16999	verstärkte	verstärken	762	t_01-09-05_98	ADJA	17001	nk
17000	kulturelle	kulturelle	762	t_01-09-05_98	ADJA	17001	nk
17001	Zusammenarbeit	Zusammenarbeit	762	t_01-09-05_98	NN	17005	sb
17002	zur	zur	762	t_01-09-05_98	APPRART	17001	mnr
17003	wechselseitigen	wechselseitigen	762	t_01-09-05_98	ADJA	17004	nk
17004	Bereicherung	Bereicherung	762	t_01-09-05_98	NN	17002	nk
17005	führt	führen	762	t_01-09-05_98	VVFIN	16995	oc
17006	.	.	762	t_01-09-05_98	$.	16985	punct
17007	Durch	Durch	763	t_01-09-05_98	APPR	17022	mo
17008	das	der	763	t_01-09-05_98	ART	17009	nk
17009	Kennenlernen	Kennenlernen	763	t_01-09-05_98	NN	17007	nk
17010	anderer	ander	763	t_01-09-05_98	ADJA	17011	nk
17011	Kulturen	Kultur	763	t_01-09-05_98	NN	17009	ag
17012	wird	werden	763	t_01-09-05_98	VAFIN	17012	ROOT
17013	die	der	763	t_01-09-05_98	ART	17015	nk
17014	gegenseitige	gegenseitige	763	t_01-09-05_98	ADJA	17015	nk
17015	Verständigung	Verständigung	763	t_01-09-05_98	NN	17012	sb
17016	unter	unter	763	t_01-09-05_98	APPR	17015	mnr
17017	den	der	763	t_01-09-05_98	ART	17018	nk
17018	Völkern	Volk	763	t_01-09-05_98	NN	17016	nk
17019	für	für	763	t_01-09-05_98	APPR	17018	mnr
17020	den	der	763	t_01-09-05_98	ART	17021	nk
17021	Frieden	Friede	763	t_01-09-05_98	NN	17019	nk
17022	gefördert	fördern	763	t_01-09-05_98	VVPP	17012	oc
17023	.	.	763	t_01-09-05_98	$.	17012	punct
