id	text	lemma	sent	source	pos	mother	rel
24400	Commission	commission	937	t_02-03-11_100	NNP	24401	nsubj
24401	did	do	937	t_02-03-11_100	VBD	24405	ccomp
24402	not	not	937	t_02-03-11_100	RB	24401	neg
24403	,	,	937	t_02-03-11_100	,	24405	punct
24404	I	-PRON-	937	t_02-03-11_100	PRP	24405	nsubj
24405	think	think	937	t_02-03-11_100	VBP	24407	parataxis
24406	,	,	937	t_02-03-11_100	,	24405	punct
24407	comply	comply	937	t_02-03-11_100	VBP	24407	ROOT
24408	with	with	937	t_02-03-11_100	IN	24407	prep
24409	this	this	937	t_02-03-11_100	DT	24410	det
24410	request	request	937	t_02-03-11_100	NN	24408	pobj
24411	which	which	937	t_02-03-11_100	WDT	24414	nsubjpass
24412	had	have	937	t_02-03-11_100	VBD	24414	aux
24413	been	be	937	t_02-03-11_100	VBN	24414	auxpass
24414	addressed	address	937	t_02-03-11_100	VBN	24410	relcl
24415	by	by	937	t_02-03-11_100	IN	24414	agent
24416	Parliament	parliament	937	t_02-03-11_100	NNP	24415	pobj
24417	,	,	937	t_02-03-11_100	,	24407	punct
24418	and	and	937	t_02-03-11_100	CC	24407	cc
24419	the	the	937	t_02-03-11_100	DT	24421	det
24420	Common	common	937	t_02-03-11_100	NNP	24421	compound
24421	Position	position	937	t_02-03-11_100	NNP	24425	nsubj
24422	with	with	937	t_02-03-11_100	IN	24421	prep
24423	the	the	937	t_02-03-11_100	DT	24424	det
24424	Council	council	937	t_02-03-11_100	NNP	24422	pobj
24425	is	be	937	t_02-03-11_100	VBZ	24407	conj
24426	,	,	937	t_02-03-11_100	,	24425	punct
24427	I	-PRON-	937	t_02-03-11_100	PRP	24428	nsubj
24428	think	think	937	t_02-03-11_100	VBP	24425	parataxis
24429	,	,	937	t_02-03-11_100	,	24428	punct
24430	a	a	937	t_02-03-11_100	DT	24432	det
24431	good	good	937	t_02-03-11_100	JJ	24432	amod
24432	compromise	compromise	937	t_02-03-11_100	NN	24425	attr
24433	,	,	937	t_02-03-11_100	,	24432	punct
24434	which	which	937	t_02-03-11_100	WDT	24435	nsubj
24435	does	do	937	t_02-03-11_100	VBZ	24432	relcl
24436	justice	justice	937	t_02-03-11_100	NN	24435	dobj
24437	to	to	937	t_02-03-11_100	IN	24435	prep
24438	both	both	937	t_02-03-11_100	CC	24441	preconj
24439	the	the	937	t_02-03-11_100	DT	24441	det
24440	public	public	937	t_02-03-11_100	JJ	24441	amod
24441	interest	interest	937	t_02-03-11_100	NN	24437	pobj
24442	and	and	937	t_02-03-11_100	CC	24437	cc
24443	also	also	937	t_02-03-11_100	RB	24444	advmod
24444	to	to	937	t_02-03-11_100	IN	24437	conj
24445	the	the	937	t_02-03-11_100	DT	24446	det
24446	interests	interest	937	t_02-03-11_100	NNS	24444	pobj
24447	of	of	937	t_02-03-11_100	IN	24446	prep
24448	the	the	937	t_02-03-11_100	DT	24449	det
24449	people	people	937	t_02-03-11_100	NNS	24447	pobj
24450	and	and	937	t_02-03-11_100	CC	24449	cc
24451	employees	employee	937	t_02-03-11_100	NNS	24449	conj
24452	it	-PRON-	937	t_02-03-11_100	PRP	24453	nsubj
24453	affects	affect	937	t_02-03-11_100	VBZ	24449	relcl
24454	.	.	937	t_02-03-11_100	.	24425	punct
24455	Faced	face	938	t_02-03-11_100	VBN	24466	advcl
24456	with	with	938	t_02-03-11_100	IN	24455	prep
24457	the	the	938	t_02-03-11_100	DT	24458	det
24458	scepticism	scepticism	938	t_02-03-11_100	NN	24456	pobj
24459	that	that	938	t_02-03-11_100	WDT	24462	nsubjpass
24460	has	have	938	t_02-03-11_100	VBZ	24462	aux
24461	been	be	938	t_02-03-11_100	VBN	24462	auxpass
24462	expressed	express	938	t_02-03-11_100	VBN	24458	relcl
24463	,	,	938	t_02-03-11_100	,	24466	punct
24464	we	-PRON-	938	t_02-03-11_100	PRP	24466	nsubj
24465	also	also	938	t_02-03-11_100	RB	24466	advmod
24466	need	need	938	t_02-03-11_100	VBP	24466	ROOT
24467	to	to	938	t_02-03-11_100	TO	24468	aux
24468	articulate	articulate	938	t_02-03-11_100	VB	24466	xcomp
24469	clearly	clearly	938	t_02-03-11_100	RB	24468	advmod
24470	what	what	938	t_02-03-11_100	WP	24473	dobj
24471	we	-PRON-	938	t_02-03-11_100	PRP	24473	nsubj
24472	are	be	938	t_02-03-11_100	VBP	24473	aux
24473	voting	vote	938	t_02-03-11_100	VBG	24468	ccomp
24474	on	on	938	t_02-03-11_100	IN	24473	prep
24475	this	this	938	t_02-03-11_100	DT	24476	det
24476	week	week	938	t_02-03-11_100	NN	24474	pobj
24477	.	.	938	t_02-03-11_100	.	24466	punct
24478	It	-PRON-	939	t_02-03-11_100	PRP	24479	nsubj
24479	is	be	939	t_02-03-11_100	VBZ	24479	ROOT
24480	only	only	939	t_02-03-11_100	RB	24481	advmod
24481	from	from	939	t_02-03-11_100	IN	24479	prep
24482	2006	2006	939	t_02-03-11_100	CD	24481	pobj
24483	onwards	onwards	939	t_02-03-11_100	RB	24479	advmod
24484	that	that	939	t_02-03-11_100	IN	24487	mark
24485	things	thing	939	t_02-03-11_100	NNS	24487	nsubj
24486	will	will	939	t_02-03-11_100	MD	24487	aux
24487	get	get	939	t_02-03-11_100	VB	24479	ccomp
24488	exciting	exciting	939	t_02-03-11_100	JJ	24487	acomp
24489	.	.	939	t_02-03-11_100	.	24479	punct
24490	We	-PRON-	940	t_02-03-11_100	PRP	24492	nsubj
24491	then	then	940	t_02-03-11_100	RB	24492	advmod
24492	want	want	940	t_02-03-11_100	VBP	24492	ROOT
24493	the	the	940	t_02-03-11_100	DT	24494	det
24494	Commission	commission	940	t_02-03-11_100	NNP	24496	nsubj
24495	to	to	940	t_02-03-11_100	TO	24496	aux
24496	inform	inform	940	t_02-03-11_100	VB	24492	ccomp
24497	us	-PRON-	940	t_02-03-11_100	PRP	24496	dobj
24498	how	how	940	t_02-03-11_100	WRB	24505	advmod
24499	the	the	940	t_02-03-11_100	DT	24501	det
24500	universal	universal	940	t_02-03-11_100	JJ	24501	amod
24501	service	service	940	t_02-03-11_100	NN	24502	nsubj
24502	is	be	940	t_02-03-11_100	VBZ	24496	ccomp
24503	to	to	940	t_02-03-11_100	TO	24505	aux
24504	be	be	940	t_02-03-11_100	VB	24505	auxpass
24505	financed	finance	940	t_02-03-11_100	VBN	24502	xcomp
24506	.	.	940	t_02-03-11_100	.	24492	punct
24507	There	there	941	t_02-03-11_100	EX	24508	expl
24508	is	be	941	t_02-03-11_100	VBZ	24516	ccomp
24509	no	no	941	t_02-03-11_100	DT	24511	det
24510	blank	blank	941	t_02-03-11_100	JJ	24511	amod
24511	cheque	cheque	941	t_02-03-11_100	NN	24508	attr
24512	;	;	941	t_02-03-11_100	:	24516	punct
24513	instead	instead	941	t_02-03-11_100	RB	24516	advmod
24514	we	-PRON-	941	t_02-03-11_100	PRP	24516	nsubj
24515	are	be	941	t_02-03-11_100	VBP	24516	aux
24516	getting	get	941	t_02-03-11_100	VBG	24516	ROOT
24517	a	a	941	t_02-03-11_100	DT	24518	det
24518	study	study	941	t_02-03-11_100	NN	24516	dobj
24519	.	.	941	t_02-03-11_100	.	24516	punct
24520	There	there	942	t_02-03-11_100	EX	24521	expl
24521	is	be	942	t_02-03-11_100	VBZ	24529	ccomp
24522	no	no	942	t_02-03-11_100	DT	24524	det
24523	automatic	automatic	942	t_02-03-11_100	JJ	24524	amod
24524	behaviour	behaviour	942	t_02-03-11_100	NN	24521	attr
24525	here	here	942	t_02-03-11_100	RB	24524	advmod
24526	;	;	942	t_02-03-11_100	:	24529	punct
24527	instead	instead	942	t_02-03-11_100	RB	24529	advmod
24528	we	-PRON-	942	t_02-03-11_100	PRP	24529	nsubj
24529	want	want	942	t_02-03-11_100	VBP	24529	ROOT
24530	to	to	942	t_02-03-11_100	TO	24531	aux
24531	know	know	942	t_02-03-11_100	VB	24529	xcomp
24532	in	in	942	t_02-03-11_100	IN	24531	prep
24533	the	the	942	t_02-03-11_100	DT	24536	det
24534	most	most	942	t_02-03-11_100	RBS	24535	advmod
24535	exact	exact	942	t_02-03-11_100	JJ	24536	amod
24536	terms	term	942	t_02-03-11_100	NNS	24532	pobj
24537	-	-	942	t_02-03-11_100	:	24531	punct
24538	for	for	942	t_02-03-11_100	IN	24540	prep
24539	that	that	942	t_02-03-11_100	DT	24538	pobj
24540	is	be	942	t_02-03-11_100	VBZ	24531	ccomp
24541	the	the	942	t_02-03-11_100	DT	24543	det
24542	crucial	crucial	942	t_02-03-11_100	JJ	24543	amod
24543	thing	thing	942	t_02-03-11_100	NN	24540	attr
24544	-	-	942	t_02-03-11_100	:	24543	punct
24545	whether	whether	942	t_02-03-11_100	IN	24561	mark
24546	,	,	942	t_02-03-11_100	,	24561	punct
24547	as	as	942	t_02-03-11_100	IN	24552	mark
24548	for	for	942	t_02-03-11_100	IN	24547	prep
24549	example	example	942	t_02-03-11_100	NN	24548	pobj
24550	Mr	mr	942	t_02-03-11_100	NNP	24551	compound
24551	Mastorakis	mastorakis	942	t_02-03-11_100	NNP	24552	nsubj
24552	put	put	942	t_02-03-11_100	VBD	24561	advcl
24553	it	-PRON-	942	t_02-03-11_100	PRP	24552	dobj
24554	,	,	942	t_02-03-11_100	,	24561	punct
24555	people	people	942	t_02-03-11_100	NNS	24561	nsubj
24556	in	in	942	t_02-03-11_100	IN	24555	prep
24557	rural	rural	942	t_02-03-11_100	JJ	24558	amod
24558	areas	area	942	t_02-03-11_100	NNS	24556	pobj
24559	on	on	942	t_02-03-11_100	IN	24558	prep
24560	islands	island	942	t_02-03-11_100	NNS	24559	pobj
24561	are	be	942	t_02-03-11_100	VBP	24529	ccomp
24562	to	to	942	t_02-03-11_100	TO	24563	aux
24563	continue	continue	942	t_02-03-11_100	VB	24561	xcomp
24564	to	to	942	t_02-03-11_100	TO	24565	aux
24565	get	get	942	t_02-03-11_100	VB	24563	xcomp
24566	a	a	942	t_02-03-11_100	DT	24569	det
24567	good	good	942	t_02-03-11_100	JJ	24569	amod
24568	postal	postal	942	t_02-03-11_100	JJ	24569	amod
24569	service	service	942	t_02-03-11_100	NN	24565	dobj
24570	.	.	942	t_02-03-11_100	.	24529	punct
24571	That	that	943	t_02-03-11_100	DT	24573	nsubj
24572	will	will	943	t_02-03-11_100	MD	24573	aux
24573	be	be	943	t_02-03-11_100	VB	24573	ROOT
24574	the	the	943	t_02-03-11_100	DT	24575	det
24575	case	case	943	t_02-03-11_100	NN	24573	attr
24576	only	only	943	t_02-03-11_100	RB	24577	advmod
24577	in	in	943	t_02-03-11_100	IN	24575	prep
24578	2006.	2006.	943	t_02-03-11_100	CD	24577	pobj
24579	I	-PRON-	943	t_02-03-11_100	PRP	24580	nsubj
24580	thank	thank	943	t_02-03-11_100	VBP	24575	relcl
24581	the	the	943	t_02-03-11_100	DT	24582	det
24582	rapporteur	rapporteur	943	t_02-03-11_100	NN	24580	dobj
24583	,	,	943	t_02-03-11_100	,	24573	punct
24584	Mr	mr	943	t_02-03-11_100	NNP	24585	compound
24585	Ferber	ferber	943	t_02-03-11_100	NNP	24573	npadvmod
24586	,	,	943	t_02-03-11_100	,	24573	punct
24587	as	as	943	t_02-03-11_100	IN	24589	mark
24588	I	-PRON-	943	t_02-03-11_100	PRP	24589	nsubj
24589	think	think	943	t_02-03-11_100	VBP	24573	advcl
24590	he	-PRON-	943	t_02-03-11_100	PRP	24592	nsubj
24591	has	have	943	t_02-03-11_100	VBZ	24592	aux
24592	brought	bring	943	t_02-03-11_100	VBN	24589	ccomp
24593	the	the	943	t_02-03-11_100	DT	24596	det
24594	various	various	943	t_02-03-11_100	JJ	24596	amod
24595	Parliamentary	parliamentary	943	t_02-03-11_100	JJ	24596	amod
24596	interests	interest	943	t_02-03-11_100	NNS	24592	dobj
24597	and	and	943	t_02-03-11_100	CC	24596	cc
24598	the	the	943	t_02-03-11_100	DT	24599	det
24599	Council	council	943	t_02-03-11_100	NNP	24596	conj
24600	together	together	943	t_02-03-11_100	RB	24592	advmod
24601	,	,	943	t_02-03-11_100	,	24592	punct
24602	so	so	943	t_02-03-11_100	IN	24612	mark
24603	that	that	943	t_02-03-11_100	IN	24612	mark
24604	this	this	943	t_02-03-11_100	DT	24605	det
24605	week	week	943	t_02-03-11_100	NN	24612	npadvmod
24606	,	,	943	t_02-03-11_100	,	24608	punct
24607	I	-PRON-	943	t_02-03-11_100	PRP	24608	nsubj
24608	believe	believe	943	t_02-03-11_100	VBP	24612	parataxis
24609	,	,	943	t_02-03-11_100	,	24608	punct
24610	we	-PRON-	943	t_02-03-11_100	PRP	24612	nsubj
24611	can	can	943	t_02-03-11_100	MD	24612	aux
24612	manage	manage	943	t_02-03-11_100	VB	24589	advcl
24613	to	to	943	t_02-03-11_100	TO	24614	aux
24614	get	get	943	t_02-03-11_100	VB	24612	xcomp
24615	a	a	943	t_02-03-11_100	DT	24617	det
24616	good	good	943	t_02-03-11_100	JJ	24617	amod
24617	majority	majority	943	t_02-03-11_100	NN	24614	dobj
24618	for	for	943	t_02-03-11_100	IN	24617	prep
24619	a	a	943	t_02-03-11_100	DT	24621	det
24620	good	good	943	t_02-03-11_100	JJ	24621	amod
24621	compromise	compromise	943	t_02-03-11_100	NN	24618	pobj
24622	.	.	943	t_02-03-11_100	.	24573	punct
24623	Mr	mr	944	t_02-03-11_110	NNP	24624	amod
24624	President	president	944	t_02-03-11_110	NNP	24627	npadvmod
24625	,	,	944	t_02-03-11_110	,	24627	punct
24626	it	-PRON-	944	t_02-03-11_110	PRP	24627	nsubj
24627	is	be	944	t_02-03-11_110	VBZ	24627	ROOT
24628	precisely	precisely	944	t_02-03-11_110	RB	24627	advmod
24629	because	because	944	t_02-03-11_110	IN	24631	mark
24630	I	-PRON-	944	t_02-03-11_110	PRP	24631	nsubj
24631	am	be	944	t_02-03-11_110	VBP	24627	advcl
24632	concerned	concern	944	t_02-03-11_110	VBN	24631	acomp
24633	with	with	944	t_02-03-11_110	IN	24632	prep
24634	internal	internal	944	t_02-03-11_110	JJ	24635	amod
24635	affairs	affair	944	t_02-03-11_110	NNS	24636	compound
24636	policy	policy	944	t_02-03-11_110	NN	24633	pobj
24637	that	that	944	t_02-03-11_110	WDT	24639	dobj
24638	I	-PRON-	944	t_02-03-11_110	PRP	24639	nsubj
24639	observe	observe	944	t_02-03-11_110	VBP	24627	ccomp
24640	that	that	944	t_02-03-11_110	IN	24646	mark
24641	the	the	944	t_02-03-11_110	DT	24645	det
24642	European	european	944	t_02-03-11_110	NNP	24644	compound
24643	Data	data	944	t_02-03-11_110	NNP	24644	compound
24644	Protection	protection	944	t_02-03-11_110	NNP	24645	compound
24645	Supervisor	supervisor	944	t_02-03-11_110	NNP	24646	nsubj
24646	plays	play	944	t_02-03-11_110	VBZ	24639	ccomp
24647	a	a	944	t_02-03-11_110	DT	24650	det
24648	most	most	944	t_02-03-11_110	RBS	24649	advmod
24649	important	important	944	t_02-03-11_110	JJ	24650	amod
24650	role	role	944	t_02-03-11_110	NN	24646	dobj
24651	in	in	944	t_02-03-11_110	IN	24650	prep
24652	the	the	944	t_02-03-11_110	DT	24653	det
24653	creation	creation	944	t_02-03-11_110	NN	24651	pobj
24654	of	of	944	t_02-03-11_110	IN	24653	prep
24655	an	an	944	t_02-03-11_110	DT	24656	det
24656	area	area	944	t_02-03-11_110	NN	24654	pobj
24657	of	of	944	t_02-03-11_110	IN	24656	prep
24658	freedom	freedom	944	t_02-03-11_110	NN	24657	pobj
24659	,	,	944	t_02-03-11_110	,	24658	punct
24660	security	security	944	t_02-03-11_110	NN	24658	conj
24661	and	and	944	t_02-03-11_110	CC	24660	cc
24662	justice	justice	944	t_02-03-11_110	NN	24660	conj
24663	.	.	944	t_02-03-11_110	.	24627	punct
24664	It	-PRON-	945	t_02-03-11_110	PRP	24665	nsubj
24665	is	be	945	t_02-03-11_110	VBZ	24665	ROOT
24666	he	-PRON-	945	t_02-03-11_110	PRP	24665	attr
24667	who	who	945	t_02-03-11_110	WP	24668	nsubj
24668	creates	create	945	t_02-03-11_110	VBZ	24665	ccomp
24669	public	public	945	t_02-03-11_110	JJ	24670	amod
24670	trust	trust	945	t_02-03-11_110	NN	24668	dobj
24671	in	in	945	t_02-03-11_110	IN	24670	prep
24672	the	the	945	t_02-03-11_110	DT	24673	det
24673	institutions	institution	945	t_02-03-11_110	NNS	24671	pobj
24674	of	of	945	t_02-03-11_110	IN	24673	prep
24675	the	the	945	t_02-03-11_110	DT	24677	det
24676	European	european	945	t_02-03-11_110	NNP	24677	compound
24677	Union	union	945	t_02-03-11_110	NNP	24674	pobj
24678	.	.	945	t_02-03-11_110	.	24665	punct
24679	He	-PRON-	946	t_02-03-11_110	PRP	24681	nsubj
24680	must	must	946	t_02-03-11_110	MD	24681	aux
24681	work	work	946	t_02-03-11_110	VB	24681	ROOT
24682	where	where	946	t_02-03-11_110	WRB	24690	advmod
24683	the	the	946	t_02-03-11_110	DT	24684	det
24684	majority	majority	946	t_02-03-11_110	NN	24690	nsubjpass
24685	of	of	946	t_02-03-11_110	IN	24684	prep
24686	the	the	946	t_02-03-11_110	DT	24687	det
24687	institutions	institution	946	t_02-03-11_110	NNS	24685	pobj
24688	are	be	946	t_02-03-11_110	VBP	24690	auxpass
24689	permanently	permanently	946	t_02-03-11_110	RB	24690	advmod
24690	based	base	946	t_02-03-11_110	VBN	24681	advcl
24691	,	,	946	t_02-03-11_110	,	24690	punct
24692	that	that	946	t_02-03-11_110	RB	24693	advmod
24693	is	is	946	t_02-03-11_110	RB	24695	advmod
24694	,	,	946	t_02-03-11_110	,	24695	punct
24695	in	in	946	t_02-03-11_110	IN	24690	prep
24696	Brussels	brussels	946	t_02-03-11_110	NNP	24695	pobj
24697	-	-	946	t_02-03-11_110	:	24690	punct
24698	if	if	946	t_02-03-11_110	IN	24700	mark
24699	that	that	946	t_02-03-11_110	DT	24700	nsubj
24700	is	be	946	t_02-03-11_110	VBZ	24690	advcl
24701	the	the	946	t_02-03-11_110	DT	24702	det
24702	point	point	946	t_02-03-11_110	NN	24700	attr
24703	at	at	946	t_02-03-11_110	IN	24702	prep
24704	issue	issue	946	t_02-03-11_110	NN	24703	pobj
24705	.	.	946	t_02-03-11_110	.	24681	punct
24706	If	if	947	t_02-03-11_110	IN	24708	mark
24707	he	-PRON-	947	t_02-03-11_110	PRP	24708	nsubj
24708	works	work	947	t_02-03-11_110	VBZ	24714	advcl
24709	elsewhere	elsewhere	947	t_02-03-11_110	RB	24708	advmod
24710	,	,	947	t_02-03-11_110	,	24714	punct
24711	the	the	947	t_02-03-11_110	DT	24712	det
24712	impression	impression	947	t_02-03-11_110	NN	24714	nsubjpass
24713	is	be	947	t_02-03-11_110	VBZ	24714	auxpass
24714	created	create	947	t_02-03-11_110	VBN	24714	ROOT
24715	that	that	947	t_02-03-11_110	IN	24717	mark
24716	he	-PRON-	947	t_02-03-11_110	PRP	24717	nsubj
24717	is	be	947	t_02-03-11_110	VBZ	24714	ccomp
24718	of	of	947	t_02-03-11_110	IN	24717	prep
24719	only	only	947	t_02-03-11_110	RB	24720	advmod
24720	negligible	negligible	947	t_02-03-11_110	JJ	24721	amod
24721	significance	significance	947	t_02-03-11_110	NN	24718	pobj
24722	.	.	947	t_02-03-11_110	.	24714	punct
24723	If	if	948	t_02-03-11_110	IN	24726	mark
24724	the	the	948	t_02-03-11_110	DT	24725	det
24725	public	public	948	t_02-03-11_110	NN	24726	nsubj
24726	get	get	948	t_02-03-11_110	VBP	24745	advcl
24727	the	the	948	t_02-03-11_110	DT	24728	det
24728	impression	impression	948	t_02-03-11_110	NN	24726	dobj
24729	that	that	948	t_02-03-11_110	IN	24734	mark
24730	the	the	948	t_02-03-11_110	DT	24733	det
24731	Data	data	948	t_02-03-11_110	NNP	24732	compound
24732	Protection	protection	948	t_02-03-11_110	NNP	24733	compound
24733	Supervisor	supervisor	948	t_02-03-11_110	NNP	24734	nsubj
24734	is	be	948	t_02-03-11_110	VBZ	24728	acl
24735	nothing	nothing	948	t_02-03-11_110	NN	24734	attr
24736	more	more	948	t_02-03-11_110	JJR	24735	amod
24737	than	than	948	t_02-03-11_110	IN	24736	prep
24738	a	a	948	t_02-03-11_110	DT	24740	det
24739	paper	paper	948	t_02-03-11_110	NN	24740	compound
24740	tiger	tiger	948	t_02-03-11_110	NN	24737	pobj
24741	,	,	948	t_02-03-11_110	,	24745	punct
24742	they	-PRON-	948	t_02-03-11_110	PRP	24745	nsubj
24743	will	will	948	t_02-03-11_110	MD	24745	aux
24744	not	not	948	t_02-03-11_110	RB	24745	neg
24745	trust	trust	948	t_02-03-11_110	VB	24745	ROOT
24746	the	the	948	t_02-03-11_110	DT	24748	det
24747	European	european	948	t_02-03-11_110	NNP	24748	compound
24748	Union	union	948	t_02-03-11_110	NNP	24745	dobj
24749	.	.	948	t_02-03-11_110	.	24745	punct
24750	If	if	949	t_02-03-11_110	IN	24752	mark
24751	they	-PRON-	949	t_02-03-11_110	PRP	24752	nsubj
24752	have	have	949	t_02-03-11_110	VBP	24769	advcl
24753	no	no	949	t_02-03-11_110	DT	24754	det
24754	confidence	confidence	949	t_02-03-11_110	NN	24752	dobj
24755	in	in	949	t_02-03-11_110	IN	24754	prep
24756	the	the	949	t_02-03-11_110	DT	24757	det
24757	way	way	949	t_02-03-11_110	NN	24755	pobj
24758	their	-PRON-	949	t_02-03-11_110	PRP$	24759	poss
24759	data	datum	949	t_02-03-11_110	NNS	24761	nsubjpass
24760	is	be	949	t_02-03-11_110	VBZ	24761	auxpass
24761	protected	protect	949	t_02-03-11_110	VBN	24757	relcl
24762	,	,	949	t_02-03-11_110	,	24769	punct
24763	our	-PRON-	949	t_02-03-11_110	PRP$	24766	poss
24764	internal	internal	949	t_02-03-11_110	JJ	24765	amod
24765	affairs	affair	949	t_02-03-11_110	NNS	24766	compound
24766	policy	policy	949	t_02-03-11_110	NN	24769	nsubj
24767	will	will	949	t_02-03-11_110	MD	24769	aux
24768	never	never	949	t_02-03-11_110	RB	24769	neg
24769	enjoy	enjoy	949	t_02-03-11_110	VB	24769	ROOT
24770	the	the	949	t_02-03-11_110	DT	24772	det
24771	public	public	949	t_02-03-11_110	JJ	24772	amod
24772	approval	approval	949	t_02-03-11_110	NN	24769	dobj
24773	it	-PRON-	949	t_02-03-11_110	PRP	24774	nsubj
24774	needs	need	949	t_02-03-11_110	VBZ	24772	relcl
24775	for	for	949	t_02-03-11_110	IN	24774	prep
24776	freedom	freedom	949	t_02-03-11_110	NN	24775	pobj
24777	,	,	949	t_02-03-11_110	,	24776	punct
24778	security	security	949	t_02-03-11_110	NN	24776	conj
24779	and	and	949	t_02-03-11_110	CC	24778	cc
24780	justice	justice	949	t_02-03-11_110	NN	24778	conj
24781	to	to	949	t_02-03-11_110	TO	24783	aux
24782	be	be	949	t_02-03-11_110	VB	24783	auxpass
24783	allowed	allow	949	t_02-03-11_110	VBN	24774	advcl
24784	to	to	949	t_02-03-11_110	TO	24785	aux
24785	grow	grow	949	t_02-03-11_110	VB	24783	xcomp
24786	.	.	949	t_02-03-11_110	.	24769	punct
24787	That	that	950	t_02-03-11_110	DT	24791	nsubj
24788	,	,	950	t_02-03-11_110	,	24791	punct
24789	though	though	950	t_02-03-11_110	RB	24791	advmod
24790	,	,	950	t_02-03-11_110	,	24791	punct
24791	is	be	950	t_02-03-11_110	VBZ	24791	ROOT
24792	our	-PRON-	950	t_02-03-11_110	PRP$	24793	poss
24793	objective	objective	950	t_02-03-11_110	NN	24791	attr
24794	.	.	950	t_02-03-11_110	.	24791	punct
24795	We	-PRON-	951	t_02-03-11_110	PRP	24796	nsubj
24796	want	want	951	t_02-03-11_110	VBP	24796	ROOT
24797	internal	internal	951	t_02-03-11_110	JJ	24798	amod
24798	affairs	affair	951	t_02-03-11_110	NNS	24799	compound
24799	policy	policy	951	t_02-03-11_110	NN	24801	nsubj
24800	to	to	951	t_02-03-11_110	TO	24801	aux
24801	have	have	951	t_02-03-11_110	VB	24796	ccomp
24802	a	a	951	t_02-03-11_110	DT	24805	det
24803	European	european	951	t_02-03-11_110	JJ	24805	amod
24804	added	add	951	t_02-03-11_110	VBN	24805	amod
24805	value	value	951	t_02-03-11_110	NN	24801	dobj
24806	,	,	951	t_02-03-11_110	,	24805	punct
24807	which	which	951	t_02-03-11_110	WDT	24810	nsubjpass
24808	will	will	951	t_02-03-11_110	MD	24810	aux
24809	be	be	951	t_02-03-11_110	VB	24810	auxpass
24810	achieved	achieve	951	t_02-03-11_110	VBN	24805	relcl
24811	only	only	951	t_02-03-11_110	RB	24815	advmod
24812	if	if	951	t_02-03-11_110	IN	24815	mark
24813	the	the	951	t_02-03-11_110	DT	24814	det
24814	citizens	citizen	951	t_02-03-11_110	NNS	24815	nsubj
24815	put	put	951	t_02-03-11_110	VBD	24810	advcl
24816	their	-PRON-	951	t_02-03-11_110	PRP$	24817	poss
24817	trust	trust	951	t_02-03-11_110	NN	24815	dobj
24818	in	in	951	t_02-03-11_110	IN	24815	prep
24819	us	-PRON-	951	t_02-03-11_110	PRP	24818	pobj
